path,label,pca_feature_1,pca_feature_2,pca_feature_3,pca_feature_4,pca_feature_5,pca_feature_6,pca_feature_7,pca_feature_8,pca_feature_9,pca_feature_10,pca_feature_11,pca_feature_12,pca_feature_13,pca_feature_14,pca_feature_15,pca_feature_16,pca_feature_17,pca_feature_18,pca_feature_19,pca_feature_20,pca_feature_21,pca_feature_22,pca_feature_23,pca_feature_24,pca_feature_25,pca_feature_26,pca_feature_27,pca_feature_28,pca_feature_29,pca_feature_30,pca_feature_31,pca_feature_32,pca_feature_33,pca_feature_34,pca_feature_35,pca_feature_36,pca_feature_37,pca_feature_38,pca_feature_39,pca_feature_40,pca_feature_41,pca_feature_42,pca_feature_43,pca_feature_44,pca_feature_45,pca_feature_46,pca_feature_47,pca_feature_48,pca_feature_49,pca_feature_50,pca_feature_51,pca_feature_52,pca_feature_53,pca_feature_54,pca_feature_55,pca_feature_56,pca_feature_57,pca_feature_58,pca_feature_59
s3://camilleb-projet8/donneesimages/Apple Braeburn/67_100.jpg,Apple Braeburn,-14.246051788330078,-8.31206226348877,2.326347827911377,4.544430255889893,-4.320706844329834,-7.872962474822998,-1.6613038778305054,-0.6460487246513367,-2.078580856323242,5.885612487792969,-0.06945238262414932,-0.040917299687862396,0.09666714072227478,-0.7751966118812561,-0.5447438359260559,-1.632119059562683,4.907223701477051,-0.5008845329284668,2.3995871543884277,0.4974888861179352,0.8699883818626404,0.24150705337524414,-2.365325450897217,0.34481868147850037,-0.6741347312927246,-2.089705467224121,0.19633038341999054,-0.8354786038398743,2.151925563812256,2.7365314960479736,-0.25026246905326843,-1.79562246799469,1.9965331554412842,1.6581729650497437,0.1141529455780983,-1.844644546508789,-0.17346277832984924,0.8577871918678284,0.2042986899614334,1.7744494676589966,1.284085988998413,2.2656216621398926,0.03644448518753052,-1.2760565280914307,0.3396170139312744,2.3109817504882812,-0.4659615457057953,-0.6071109771728516,-1.571947693824768,0.6642780303955078,0.6405425667762756,1.8528945446014404,0.4127710163593292,0.17070136964321136,0.40485045313835144,-1.4291998147964478,0.4791110157966614,0.32749584317207336,0.6825555562973022
s3://camilleb-projet8/donneesimages/Apricot/r_97_100.jpg,Apricot,-5.156863689422607,-4.207225322723389,10.05717658996582,3.0561928749084473,-1.331216812133789,-9.205233573913574,-0.3598674237728119,2.292494535446167,-5.4215874671936035,1.946418285369873,1.5514689683914185,2.1310818195343018,3.5333685874938965,-0.15363718569278717,-3.6845831871032715,0.7539287209510803,5.176612377166748,-1.2843668460845947,2.112818717956543,2.4163765907287598,-0.1511511206626892,2.841090202331543,-1.5398050546646118,-0.4215761125087738,0.024381214752793312,-2.4814960956573486,-1.551667332649231,-1.1939915418624878,0.9481938481330872,1.2463810443878174,-0.8313624262809753,-2.6488845348358154,3.0614447593688965,2.547269821166992,1.3385391235351562,0.10502490401268005,0.04387897625565529,0.465215265750885,-1.0323011875152588,1.1371787786483765,1.6649112701416016,1.6895666122436523,0.3508029878139496,-0.7049087882041931,1.0053937435150146,3.21329665184021,-0.48045262694358826,-0.005172951612621546,-1.1477704048156738,1.0028672218322754,0.3480512201786041,2.1805784702301025,0.6611362099647522,0.27723371982574463,-0.05949769914150238,-1.3697221279144287,-0.5355764031410217,0.5893803834915161,0.652206540107727
s3://camilleb-projet8/donneesimages/Avocado/5_100.jpg,Avocado,3.967782974243164,-14.558655738830566,5.549272060394287,-2.8597447872161865,-5.605781078338623,-3.125044584274292,-0.7052858471870422,2.7907793521881104,-5.2718915939331055,2.776411771774292,0.7061724662780762,-1.8661415576934814,-2.8831405639648438,2.6416666507720947,0.44498300552368164,-2.5905046463012695,4.905180931091309,-1.803891897201538,1.0133984088897705,4.123878479003906,-0.8630610704421997,1.6148768663406372,-1.5249985456466675,0.44389063119888306,-1.3925161361694336,-6.667483806610107,1.9305135011672974,-1.465602159500122,4.081296443939209,4.440138816833496,-0.573024570941925,-2.730860471725464,2.33707857131958,-1.7900842428207397,-0.4930088520050049,0.750614583492279,-0.6490435600280762,-0.3257136940956116,0.3724202513694763,1.2550971508026123,1.9976422786712646,0.49007493257522583,-0.09142585098743439,-0.25409725308418274,2.3684282302856445,2.3642067909240723,-0.1940026879310608,-0.529906690120697,-1.9462110996246338,0.0441293939948082,-0.14184491336345673,1.7464944124221802,-0.5321228504180908,0.009984093718230724,-0.011929810047149658,-0.9603631496429443,0.032143477350473404,-0.04005122184753418,0.6535539031028748
s3://camilleb-projet8/donneesimages/Apricot/41_100.jpg,Apricot,-3.559772491455078,-4.781802177429199,14.021711349487305,3.206472635269165,0.8005744814872742,-6.3183794021606445,0.6319752931594849,-1.4841924905776978,-5.291812896728516,3.057964324951172,0.7612090110778809,0.7286803126335144,-0.5907637476921082,1.185718059539795,-2.268714189529419,-0.7740418314933777,3.7115209102630615,-0.1876109540462494,2.8273556232452393,-0.46054741740226746,0.9334928393363953,0.9304454326629639,-2.988193988800049,-1.4466769695281982,-1.149631142616272,-1.3599499464035034,0.5071519017219543,1.2720102071762085,2.444373607635498,2.667275905609131,-0.6694762110710144,-1.6335458755493164,2.967029094696045,0.960083544254303,-1.0109258890151978,-1.5661559104919434,-0.28525763750076294,0.039453450590372086,0.14561575651168823,1.115516185760498,1.8990334272384644,1.6204097270965576,0.1154269278049469,-1.390442132949829,0.02220006287097931,0.9307070374488831,-1.3619352579116821,-0.3551020622253418,-0.8145411610603333,0.41042959690093994,1.4344117641448975,1.035205364227295,-0.31635892391204834,0.6210449934005737,0.8807113170623779,-1.1099423170089722,-0.5105522871017456,0.46747514605522156,1.3327006101608276
s3://camilleb-projet8/donneesimages/Apple Golden 1/142_100.jpg,Apple Golden 1,9.658214569091797,-0.9410620331764221,3.8519768714904785,5.640079498291016,-3.698662757873535,-9.125007629394531,-5.055192470550537,0.0505220964550972,-7.397917747497559,2.510674238204956,2.4146831035614014,-1.1917929649353027,-0.7198418974876404,-0.4729663133621216,1.287049412727356,-0.19461901485919952,3.17425274848938,-3.487201690673828,3.1887431144714355,3.7721376419067383,2.524401903152466,-0.6333202123641968,-3.8364386558532715,-0.06684546917676926,-2.0399739742279053,-0.8487537503242493,1.8406401872634888,-1.2600098848342896,1.7592427730560303,4.616446018218994,0.26733189821243286,-1.1583997011184692,2.4803009033203125,2.727250337600708,1.2200877666473389,-1.042850375175476,-0.3627045750617981,-1.8332947492599487,1.1207362413406372,-0.32873478531837463,1.5828222036361694,1.9091949462890625,2.166365385055542,-0.7833505272865295,0.5237775444984436,2.830806255340576,-0.7422550320625305,-0.49389031529426575,-1.4914997816085815,0.15611639618873596,0.8720126748085022,0.9373908638954163,0.8239940404891968,1.0261812210083008,0.8407486081123352,-1.3002715110778809,-0.14308041334152222,0.5618728995323181,0.34093931317329407
s3://camilleb-projet8/donneesimages/Apple Crimson Snow/r_31_100.jpg,Apple Crimson Snow,-4.779658317565918,2.330430507659912,-0.10888157784938812,-6.959926605224609,-0.3471694588661194,-6.8530049324035645,-0.5792630314826965,-1.7738696336746216,-4.495649337768555,0.47329777479171753,0.09042218327522278,0.08714880794286728,0.0482119545340538,0.5755274295806885,-2.3784713745117188,-0.7020292282104492,3.602586269378662,2.939821481704712,2.548352003097534,1.6229413747787476,2.4081084728240967,0.22219884395599365,-1.6039080619812012,1.3132250308990479,-0.024278193712234497,-2.1489691734313965,0.4555530548095703,-1.163671851158142,2.4467222690582275,3.7107388973236084,-0.4202462136745453,-0.36583125591278076,2.7562382221221924,0.9779548645019531,-0.23774923384189606,-0.5721949338912964,0.41721734404563904,-0.5197052955627441,-0.25243252515792847,1.2519292831420898,3.0532970428466797,3.8411428928375244,0.20346330106258392,-1.5031076669692993,0.8107151389122009,2.9937334060668945,0.13135653734207153,-0.1999415159225464,-2.15539813041687,0.9179174304008484,0.7125124931335449,0.704096794128418,0.6099727153778076,-0.2593349516391754,1.323487639427185,-1.6793478727340698,-0.2731444835662842,0.002751060528680682,1.9547488689422607
s3://camilleb-projet8/donneesimages/Apple Golden 1/r_35_100.jpg,Apple Golden 1,5.357008457183838,3.570005178451538,4.3169684410095215,0.2568189203739166,-4.1566996574401855,-13.21808910369873,5.493607044219971,-1.2559257745742798,-6.32012939453125,5.25295877456665,-0.3904692232608795,-1.1978590488433838,-1.7409191131591797,0.04369818791747093,-1.8197615146636963,-1.6107847690582275,4.6657843589782715,-0.6045295596122742,2.363659381866455,1.5694810152053833,1.1421098709106445,-0.7291873693466187,-1.9066497087478638,0.4146806597709656,-0.8521581292152405,-3.064681053161621,-0.03589466214179993,0.011639922857284546,1.593145489692688,2.918644905090332,1.1558926105499268,-2.8522496223449707,1.3637855052947998,2.605496883392334,-0.7776651382446289,-0.7485264539718628,-0.06711127609014511,-0.8263663053512573,0.496905654668808,2.0412189960479736,2.4291322231292725,2.486997365951538,0.30031442642211914,-1.498092532157898,0.15707245469093323,2.3688361644744873,-0.7801949381828308,-0.058460891246795654,-0.5491788983345032,0.8868429064750671,0.16867950558662415,1.813843846321106,0.19931772351264954,0.9942537546157837,0.12866424024105072,-1.4694448709487915,-0.8620920777320862,0.6811865568161011,0.7173987627029419
s3://camilleb-projet8/donneesimages/Apple Golden 1/r_83_100.jpg,Apple Golden 1,6.835836410522461,0.7139260768890381,3.4271767139434814,4.180110931396484,-2.7030181884765625,-8.275598526000977,0.9017719626426697,0.48150739073753357,2.3218142986297607,-0.005795321427285671,2.3799819946289062,2.988602876663208,-2.221813678741455,0.21127039194107056,-0.04528021439909935,-2.077788829803467,4.277164936065674,-0.0681661069393158,3.6579415798187256,1.5326200723648071,0.5510136485099792,1.4129042625427246,-1.5261985063552856,-0.006651406176388264,-0.9405616521835327,-1.8196247816085815,0.02356753870844841,-0.09069472551345825,2.1392455101013184,3.234630584716797,-0.17991916835308075,-2.100417375564575,2.223548412322998,2.334036111831665,-1.6841039657592773,-1.4984071254730225,1.342134714126587,-1.0181615352630615,-0.7711088061332703,1.4070814847946167,1.6744133234024048,2.014371156692505,0.39779558777809143,-0.6579068303108215,1.3821218013763428,2.6837940216064453,-0.770531415939331,-0.3783619701862335,-0.5924901366233826,0.4024285078048706,0.5586756467819214,1.6895121335983276,0.2893992066383362,-0.335910439491272,0.6522781252861023,-0.5956243276596069,0.4943741261959076,0.12415359914302826,0.8073192834854126
s3://camilleb-projet8/donneesimages/Apple Crimson Snow/r_116_100.jpg,Apple Crimson Snow,-10.571516990661621,-5.536118507385254,1.2364269495010376,3.2686195373535156,-1.2800827026367188,-10.603493690490723,0.725136399269104,2.4711368083953857,-4.679562091827393,2.3192617893218994,1.2260569334030151,0.3725924491882324,-0.5000180006027222,1.1102238893508911,-2.9483723640441895,0.5258162617683411,5.1115922927856445,-0.0368686281144619,1.2739285230636597,0.993577778339386,1.3295791149139404,-0.528064489364624,-0.107789546251297,0.29650115966796875,-5.414391040802002,-3.295045852661133,-0.5783580541610718,-2.412548542022705,1.0461760759353638,3.473506212234497,-0.27488794922828674,-1.6354575157165527,1.9594650268554688,1.3290050029754639,-0.584567666053772,-0.9079691767692566,0.3025442361831665,-0.1610572636127472,-0.5987246036529541,0.8585243821144104,1.6785496473312378,2.359935760498047,0.9949789643287659,-1.2369160652160645,0.6293273568153381,1.4230610132217407,-0.7500589489936829,-0.5363066792488098,-1.7543306350708008,1.5340181589126587,1.2368381023406982,2.0753846168518066,0.2163863182067871,0.29773086309432983,0.3795105814933777,-1.9823671579360962,-0.3747447431087494,0.4082385003566742,0.3562789261341095
s3://camilleb-projet8/donneesimages/Apple Golden 1/r_327_100.jpg,Apple Golden 1,4.708366870880127,2.9796998500823975,4.7705864906311035,-0.3834010660648346,-4.711358070373535,-15.150686264038086,5.662106037139893,-2.364849328994751,-9.458398818969727,7.3871893882751465,0.0692584216594696,-1.5724048614501953,-2.213682174682617,1.980411171913147,0.27030181884765625,-1.7928810119628906,4.906491756439209,0.7364516854286194,2.5829861164093018,1.7891675233840942,0.044163040816783905,1.0956135988235474,-2.6524412631988525,0.4134880602359772,-1.306764006614685,-2.3729019165039062,-0.3295174539089203,-1.4106171131134033,2.303523540496826,2.4264519214630127,-0.3134936988353729,-1.198707103729248,2.2772886753082275,2.0261619091033936,-0.7905677556991577,-1.7699058055877686,0.3368372619152069,0.4551777243614197,0.6629382371902466,2.4598746299743652,2.4030985832214355,2.0602262020111084,-0.4977956712245941,-1.466633677482605,1.6578654050827026,1.584822416305542,0.23394373059272766,0.11739267408847809,-0.3023641109466553,0.623024582862854,0.2510092854499817,1.556502342224121,0.5148108005523682,0.2079339623451233,1.9227628707885742,-0.9654977917671204,0.17720672488212585,0.7395890951156616,0.07020403444766998
s3://camilleb-projet8/donneesimages/Apple Golden 1/r_42_100.jpg,Apple Golden 1,5.564255714416504,3.7827608585357666,4.590219974517822,2.110034704208374,-4.911152362823486,-11.341764450073242,5.68356466293335,-0.07654289901256561,-3.929399013519287,3.6631815433502197,-0.29739460349082947,-0.5994541645050049,-0.4624345004558563,-2.059992790222168,-3.283679723739624,0.2715649902820587,5.025424480438232,-0.23705606162548065,2.106403350830078,1.4600493907928467,2.1067798137664795,-1.4214483499526978,-1.0959817171096802,0.17420589923858643,0.6777710914611816,-3.962719678878784,-0.38790348172187805,0.9488540291786194,1.3915488719940186,2.0676698684692383,1.5089128017425537,-2.1044888496398926,0.6133971214294434,1.791114330291748,-0.9347415566444397,-0.20980820059776306,-0.18869668245315552,-0.7593193650245667,-0.8825042247772217,1.390921711921692,1.6381072998046875,1.5972622632980347,0.4315454661846161,-0.04364075884222984,0.35690298676490784,2.260585308074951,-1.3047581911087036,-1.509896993637085,-1.7544705867767334,0.3066652715206146,1.3437026739120483,0.8707104325294495,0.014367425814270973,-0.07131677120923996,-0.04149065911769867,-1.2591780424118042,-0.2130105346441269,0.5236600041389465,0.780764639377594
s3://camilleb-projet8/donneesimages/Apricot/r_64_100.jpg,Apricot,-5.073875904083252,-0.8829126954078674,10.190616607666016,-4.440844535827637,-4.056432723999023,-13.494542121887207,-4.434483051300049,5.070531368255615,-4.6777119636535645,2.3177552223205566,3.2486448287963867,0.883156955242157,-1.6267527341842651,-3.3688228130340576,1.1023198366165161,-1.7895762920379639,4.470607757568359,1.826491117477417,1.8630614280700684,-0.6253849267959595,0.26476120948791504,-1.5702351331710815,-3.309576988220215,-1.0818716287612915,-1.322428584098816,-3.5871105194091797,0.20988163352012634,-0.9898859262466431,-0.09459248930215836,1.9140191078186035,0.1920805722475052,-0.8911617398262024,2.205012321472168,0.5474685430526733,0.7482660412788391,0.49390342831611633,0.28218749165534973,-0.4653995931148529,-0.5172938704490662,2.0038859844207764,1.9530291557312012,1.4924730062484741,0.30870887637138367,-1.1240477561950684,0.12527038156986237,3.3945364952087402,-1.4224252700805664,-1.13962984085083,-0.7084912061691284,0.8535668253898621,0.6901091933250427,1.753191590309143,0.729020357131958,0.8007657527923584,0.26435479521751404,-1.077390193939209,0.4331512451171875,0.9040808081626892,1.2733967304229736
s3://camilleb-projet8/donneesimages/Apricot/r_60_100.jpg,Apricot,-5.023796558380127,-0.5779004693031311,11.004720687866211,-4.811489105224609,-3.9384429454803467,-11.63900375366211,-3.673504114151001,3.6514978408813477,-3.1973037719726562,0.6677994728088379,0.17349115014076233,-2.4341847896575928,-2.1365370750427246,-2.987600564956665,0.9497852325439453,-1.7970709800720215,4.912923336029053,0.18257039785385132,2.8199613094329834,-0.30974581837654114,0.4959869682788849,0.4836002290248871,-2.771437168121338,-1.4132752418518066,-1.0964707136154175,-3.2660200595855713,0.2613803744316101,-1.1103402376174927,1.2641764879226685,2.296581983566284,0.6037554144859314,-3.432248830795288,3.3130671977996826,2.087083339691162,-0.6053051948547363,-1.8179727792739868,-1.1579381227493286,0.574529767036438,-0.6393000483512878,0.7539343237876892,2.2283899784088135,3.0591206550598145,0.9012784957885742,-0.5225033760070801,0.4498211741447449,0.846118152141571,-0.41142600774765015,-0.06025998666882515,-1.3239279985427856,0.22549547255039215,0.6048297882080078,1.1694133281707764,-0.41292688250541687,0.35010966658592224,0.5784327387809753,-0.8937538266181946,-0.20481981337070465,0.34565791487693787,1.461574912071228
s3://camilleb-projet8/donneesimages/Apricot/r_62_100.jpg,Apricot,-5.346223831176758,-0.39078712463378906,11.302913665771484,-5.568180084228516,-4.4606451988220215,-12.864629745483398,-4.3555169105529785,4.958219528198242,-3.008305549621582,0.5623250007629395,1.4285364151000977,-1.0763555765151978,-1.7154587507247925,-2.8845202922821045,0.8566110730171204,-1.6685662269592285,4.847535610198975,1.584214448928833,2.642946720123291,-0.207564577460289,0.6622757911682129,-1.5755995512008667,-3.2168374061584473,-1.0060555934906006,-1.5450149774551392,-3.741079568862915,-0.19048939645290375,-1.4188649654388428,0.3299574553966522,1.8054242134094238,1.053460955619812,-1.8496086597442627,3.6925179958343506,1.1041489839553833,0.5104765892028809,-0.8052690029144287,-0.49072977900505066,0.3816312253475189,0.13071878254413605,1.4949957132339478,2.1913270950317383,2.737792730331421,0.7646993398666382,-1.4278838634490967,0.7051355838775635,2.5074806213378906,-0.7947608232498169,-0.5685970783233643,-1.4018627405166626,0.9656314849853516,0.5301958918571472,1.0039684772491455,0.031844280660152435,-0.06379398703575134,0.6269406676292419,-1.0280126333236694,0.0875113382935524,1.11488938331604,-0.07141131907701492
s3://camilleb-projet8/donneesimages/Avocado/77_100.jpg,Avocado,4.287832736968994,-14.900310516357422,6.000485897064209,-3.4853928089141846,-6.279665470123291,-3.3631396293640137,0.6971367001533508,3.033104419708252,-5.726102352142334,3.096407175064087,0.7179824709892273,0.452695369720459,-1.577135682106018,-0.7054427862167358,-1.2459861040115356,0.4160577952861786,6.213545322418213,-0.47091659903526306,5.4518890380859375,1.025539755821228,1.2137235403060913,1.0328925848007202,-2.4105567932128906,0.8335700631141663,-0.9141880869865417,-2.319209098815918,-0.07700489461421967,-1.9333754777908325,1.788967490196228,2.222172975540161,-0.2812114655971527,-0.05091956630349159,2.672450065612793,1.8777843713760376,-0.43900632858276367,-0.23884479701519012,0.6336603760719299,0.9641915559768677,0.19259560108184814,1.6320817470550537,1.275827169418335,2.4491283893585205,-0.8765255212783813,0.4765632152557373,-0.3925490379333496,2.260021209716797,-0.7668663263320923,-1.0997079610824585,-1.3076512813568115,0.3381446599960327,0.9493193626403809,1.6878929138183594,-0.40095239877700806,1.513008713722229,1.3962243795394897,-1.3270817995071411,-0.9368447065353394,-0.5471625328063965,0.9254335165023804
s3://camilleb-projet8/donneesimages/Apricot/95_100.jpg,Apricot,-3.635580062866211,-5.142518997192383,14.899263381958008,2.7505953311920166,-0.28257906436920166,-6.629599094390869,-1.8385473489761353,-1.6656043529510498,-3.6083004474639893,1.6280500888824463,-1.4007513523101807,0.24055391550064087,-2.7706432342529297,-1.3764762878417969,0.16501490771770477,-1.265945553779602,5.135079860687256,-1.1727855205535889,2.893413782119751,1.6997828483581543,0.7859637141227722,0.9802238941192627,-0.7273345589637756,2.146728754043579,0.49839097261428833,-2.1044154167175293,0.17587164044380188,-2.5730085372924805,0.6037921905517578,2.7078158855438232,0.7828345894813538,-1.3884077072143555,1.446642518043518,1.0858466625213623,-0.06836125254631042,-2.594489574432373,-0.2821325361728668,-0.3586118817329407,-0.8473399877548218,1.5162421464920044,2.0580129623413086,2.1026771068573,-0.8922090530395508,-0.6131009459495544,0.02027062326669693,1.1989110708236694,-0.9525187611579895,0.0723312646150589,-0.9353360533714294,0.8749452233314514,0.46244731545448303,1.501238465309143,1.174047827720642,0.9462985992431641,-0.1613846868276596,-1.4785395860671997,-0.7141042351722717,0.5861427187919617,1.094588041305542
s3://camilleb-projet8/donneesimages/Apricot/83_100.jpg,Apricot,-5.156118869781494,-5.440173149108887,17.031658172607422,4.5780792236328125,1.0762747526168823,-7.41062068939209,-1.1953092813491821,-1.572706699371338,-4.633930206298828,2.690669536590576,-0.284444659948349,0.5644281506538391,-2.273954153060913,-1.1249500513076782,-0.7444149255752563,-0.3952518105506897,4.962896823883057,-0.11065398156642914,2.841486692428589,1.499174952507019,0.6790831089019775,0.9540622234344482,-1.5713157653808594,1.4885876178741455,-0.8105881214141846,-3.426755666732788,-0.4810613691806793,-1.7248870134353638,1.0233962535858154,3.1948187351226807,0.43431124091148376,-1.128410816192627,2.036438226699829,2.241074562072754,-0.21672800183296204,-1.4334956407546997,0.436426043510437,-0.468472957611084,-0.6117951273918152,1.1464682817459106,2.3864433765411377,2.778346538543701,0.22367121279239655,-0.9320646524429321,0.7300291061401367,2.308785915374756,-0.655333936214447,-0.6301723718643188,-1.6895675659179688,0.5717676877975464,1.2339452505111694,1.5474389791488647,0.25336524844169617,0.43295609951019287,0.6814870238304138,-1.33674156665802,1.0500736236572266,0.3518005907535553,0.41428232192993164
s3://camilleb-projet8/donneesimages/Apple Golden 1/111_100.jpg,Apple Golden 1,6.575862407684326,-0.4608084261417389,1.6503801345825195,6.029834747314453,-2.747028350830078,-8.405570983886719,-7.201720714569092,-0.39207518100738525,-7.093140125274658,2.214089870452881,-0.16540953516960144,-0.40312913060188293,-1.5259604454040527,-0.27617520093917847,-2.491352081298828,-2.698178768157959,6.529773235321045,1.3750088214874268,2.402799606323242,-0.18162322044372559,-0.044865962117910385,1.2998815774917603,-0.17874862253665924,-0.5485100150108337,0.19623926281929016,-3.7568576335906982,-0.2630206048488617,-0.1418755054473877,1.853454828262329,2.7060434818267822,-0.08530069142580032,-1.2098462581634521,1.5969805717468262,2.0659756660461426,-0.4276726543903351,-1.845781922340393,-0.12116082012653351,-0.6309100389480591,0.5439921617507935,0.9131181240081787,2.003934621810913,1.6491930484771729,0.4103536307811737,-0.385160356760025,0.35634809732437134,2.2176096439361572,-0.40311986207962036,-0.8582504987716675,-1.2768644094467163,1.4250550270080566,1.1336603164672852,2.026972532272339,-0.31098616123199463,0.9962000846862793,0.6525786519050598,-1.5948023796081543,0.4729001820087433,0.6350632309913635,1.1823862791061401
s3://camilleb-projet8/donneesimages/Apple Golden 1/114_100.jpg,Apple Golden 1,7.711666584014893,-0.6095147728919983,2.8822388648986816,6.092957496643066,-2.8742523193359375,-9.19977855682373,-7.737809658050537,-0.20935694873332977,-7.570261001586914,2.5487093925476074,0.5571827292442322,-1.0081467628479004,-1.096250057220459,0.7682672142982483,-2.3871843814849854,-1.2172943353652954,7.316991329193115,0.20855288207530975,1.9880682229995728,-0.007254794705659151,0.34296590089797974,0.3788102865219116,-1.066148042678833,-0.4228585660457611,-0.12125319242477417,-2.012096643447876,0.03743436187505722,-0.8420568704605103,1.9338175058364868,3.049734115600586,-0.085051029920578,-1.6024174690246582,2.427595376968384,1.5571686029434204,-1.301241397857666,-2.6419122219085693,0.3668239712715149,-0.1598355919122696,-0.0755072832107544,1.0976808071136475,2.874371290206909,1.88133704662323,1.160515546798706,-1.0183840990066528,0.46159228682518005,2.752558469772339,-1.0068780183792114,-0.3301583528518677,-1.2388081550598145,1.0171771049499512,0.7363786101341248,1.6380258798599243,0.015895044431090355,0.5072216987609863,0.45275789499282837,-1.305271029472351,-0.04178057238459587,0.729691207408905,0.3379664719104767
s3://camilleb-projet8/donneesimages/Apple Crimson Snow/r_51_100.jpg,Apple Crimson Snow,-4.0769805908203125,1.3432409763336182,-0.17970041930675507,-7.959621906280518,2.7670671939849854,-5.598162651062012,-1.8278768062591553,-3.2717814445495605,-4.028683185577393,2.3167614936828613,-0.023824594914913177,1.444385051727295,1.283687710762024,0.36161690950393677,-0.6838104724884033,-0.6427778005599976,6.554910182952881,-2.245758533477783,3.1586415767669678,0.8476201295852661,0.10689248144626617,0.19018732011318207,-2.8210151195526123,-0.9474316239356995,-1.051681399345398,-3.35756516456604,-0.03019227646291256,-0.7781267762184143,1.3144886493682861,2.413569688796997,-0.2571514844894409,-1.0263118743896484,1.5542913675308228,2.0601160526275635,-0.6516078114509583,-1.1147286891937256,0.32762065529823303,-0.0005361555959098041,-0.11977450549602509,1.5580168962478638,1.507224440574646,1.6719648838043213,0.4987381398677826,-1.0840237140655518,0.9796584248542786,1.7414324283599854,-0.4615657925605774,-0.45727747678756714,-1.124827265739441,0.3252682089805603,1.271462321281433,1.440938949584961,0.522636353969574,0.49888893961906433,0.06153411045670509,-1.115238070487976,0.06104481592774391,0.5278465747833252,0.544970691204071
s3://camilleb-projet8/donneesimages/Apple Braeburn/r_61_100.jpg,Apple Braeburn,-10.228586196899414,-7.312305450439453,7.147927284240723,1.975677490234375,-6.237385272979736,-10.018059730529785,0.1512712836265564,-2.1644697189331055,-5.649111747741699,-1.807252287864685,-0.78092360496521,-0.44743677973747253,-0.5157210826873779,-0.19564834237098694,-1.997373104095459,-1.906676173210144,4.468523979187012,-2.252309799194336,3.6013617515563965,1.542006254196167,2.2418646812438965,0.8386372923851013,0.47469407320022583,-0.8747749924659729,-1.0600031614303589,-2.559664011001587,-0.08894635736942291,-1.1491836309432983,2.076205253601074,2.489016532897949,1.875381588935852,-0.9716721177101135,2.7029378414154053,0.8852615356445312,0.06861786544322968,-1.3715394735336304,0.11861248314380646,-0.20108439028263092,0.5713229775428772,2.193270683288574,1.3607596158981323,2.90341854095459,0.9846763610839844,-1.1107451915740967,0.7950705885887146,2.053241014480591,-0.7837287783622742,-0.12703201174736023,-0.9910372495651245,0.9608001708984375,0.7890538573265076,1.2674648761749268,0.4125887453556061,0.8923463225364685,0.16216881573200226,-0.9876931309700012,1.0850410461425781,0.5213587284088135,1.3072082996368408
s3://camilleb-projet8/donneesimages/Apple Golden 1/78_100.jpg,Apple Golden 1,7.31978178024292,0.6299753189086914,2.8801019191741943,4.221081733703613,-2.779344081878662,-7.6788458824157715,-0.6843329071998596,0.41426995396614075,-6.002412796020508,2.1567306518554688,0.28207117319107056,-0.9750008583068848,1.7257378101348877,-2.8441970348358154,-2.696329355239868,-2.146691083908081,1.2893028259277344,-2.128371000289917,4.698573589324951,0.11361679434776306,1.4727147817611694,0.5851046442985535,-4.421090126037598,1.4442591667175293,-1.5544822216033936,-2.9252443313598633,0.4675295054912567,-1.9195258617401123,1.571617603302002,2.4477906227111816,-0.5019036531448364,-0.4899090826511383,1.8661085367202759,0.6324440240859985,-1.3463088274002075,-2.810377836227417,-0.058419205248355865,-0.3689104914665222,-0.38387686014175415,1.494664192199707,1.8363474607467651,1.7044379711151123,0.7101342082023621,-0.9009186625480652,0.9286401271820068,2.1407601833343506,-0.4350413978099823,-0.7596128582954407,-1.0566641092300415,1.3303953409194946,0.5140126347541809,1.6384721994400024,0.004308453295379877,0.1763574182987213,0.6622841358184814,-1.330084204673767,-0.263482928276062,1.049083948135376,0.3551388382911682
s3://camilleb-projet8/donneesimages/Apple Golden 1/83_100.jpg,Apple Golden 1,7.225404739379883,0.6261632442474365,2.5161325931549072,4.694555282592773,-3.0202908515930176,-7.4268999099731445,-1.6865915060043335,-0.17270596325397491,-6.522326469421387,2.5561368465423584,0.1529669314622879,-1.2066608667373657,1.6519557237625122,-2.711461067199707,-3.7466516494750977,-1.837720513343811,1.3112653493881226,-1.5557745695114136,4.589878559112549,-0.008851929567754269,1.0794289112091064,1.097763180732727,-3.807882785797119,1.4256175756454468,-2.1668105125427246,-2.5361006259918213,0.08668793737888336,-1.7364437580108643,1.0029457807540894,2.416743516921997,-0.0013132013846188784,-0.8329000473022461,1.4826722145080566,0.7821702361106873,-1.1329656839370728,-1.6666806936264038,0.16494759917259216,0.19477853178977966,-0.56610107421875,1.837436556816101,1.9847934246063232,1.7019069194793701,0.5717743039131165,-1.3047689199447632,0.9834617376327515,2.284553050994873,-0.22095762193202972,-1.0438965559005737,-1.1001816987991333,0.40169984102249146,0.6260626316070557,1.6750810146331787,0.4140297770500183,-0.2977692782878876,0.9805368781089783,-1.3735638856887817,-0.16720536351203918,0.8798971176147461,0.7639373540878296
